,hexagon_id,connections_points,normalized_score
87461,871fb3d6cffffff,,
87462,871f96a89ffffff,,
87463,8718684acffffff,,
87464,873963290ffffff,,
87465,87186d2ceffffff,,
87466,871f91d0affffff,,
87467,87186372dffffff,,
87468,871f96b2cffffff,,
87469,873963333ffffff,,
87470,87186d371ffffff,,
87471,8718453b5ffffff,,
87472,871862698ffffff,1.0,0.0
87473,871f90c75ffffff,,
87474,871f91dadffffff,,
87475,873968155ffffff,,
87476,871948169ffffff,,
87477,87186d414ffffff,,
87478,871863873ffffff,,
87479,871f96c72ffffff,,
87480,87396d01affffff,,
87481,871868695ffffff,,
87482,87194820cffffff,,
87483,871863916ffffff,,
87484,871f96d15ffffff,,
87485,87396351cffffff,,
87486,87186d55affffff,,
87487,871fb409bffffff,,
87488,87396d160ffffff,,
87489,871948352ffffff,,
87490,871863a5cffffff,,
87491,87396d203ffffff,,
87492,873963662ffffff,,
87493,87186d6a0ffffff,,
87494,871f920dcffffff,,
87495,87184681cffffff,,
87496,871868921ffffff,,
87497,87396d2a6ffffff,,
87498,873963705ffffff,,
87499,87186d743ffffff,,
87500,871863ba2ffffff,,
87501,871fb4284ffffff,,
87502,87396d349ffffff,,
87503,871f9a773ffffff,,
87504,871845312ffffff,,
87505,87186c196ffffff,,
87506,8739637a8ffffff,,
87507,871f92222ffffff,,
87508,871863c45ffffff,,
87509,871846962ffffff,,
87510,87396384bffffff,,
87511,871f83902ffffff,,
87512,87186d889ffffff,,
87513,871f922c5ffffff,,
87514,871863ce8ffffff,,
87515,871868b0affffff,,
87516,8739638eeffffff,,
87517,871f839a5ffffff,,
87518,87186d92cffffff,,
87519,871f95951ffffff,,
87520,871fb2c34ffffff,,
87521,871f92368ffffff,,
87522,871863d8bffffff,,
87523,871868badffffff,,
87524,871fb446dffffff,1.0,0.0
87525,87396d532ffffff,,
87526,873963991ffffff,,
87527,871f9240bffffff,,
87528,871868c50ffffff,,
87529,871fb4510ffffff,,
87530,873963a34ffffff,,
87531,87186da72ffffff,,
87532,871f924aeffffff,,
87533,873968856ffffff,,
87534,871fb45b3ffffff,,
87535,87186c0f3ffffff,,
87536,871868cf3ffffff,,
87537,87186db15ffffff,,
87538,871f92551ffffff,,
87539,87194d68cffffff,,
87540,871fb4656ffffff,,
87541,871868d96ffffff,,
87542,87396d71bffffff,,
87543,87396899cffffff,,
87544,873963c1dffffff,,
87545,87186dc5bffffff,,
87546,871fb479cffffff,,
87547,87396d861ffffff,,
87548,871948a53ffffff,,
87549,873963cc0ffffff,,
87550,873968ae2ffffff,,
87551,871f8216cffffff,,
87552,871f958aeffffff,,
87553,871fb2b91ffffff,,
87554,87396d904ffffff,,
87555,873963d63ffffff,,
87556,871948af6ffffff,,
87557,87186dda1ffffff,,
87558,873968b85ffffff,,
87559,871869022ffffff,,
87560,871fb48e2ffffff,,
87561,871948b99ffffff,,
87562,871f92880ffffff,,
87563,871f9c421ffffff,,
87564,8718690c5ffffff,,
87565,871fb4985ffffff,,
87566,87396da4affffff,,
87567,871f9a62dffffff,,
87568,871f90a8cffffff,,
87569,87186c050ffffff,,
87570,871f92923ffffff,,
87571,871869168ffffff,,
87572,871fb4a28ffffff,,
87573,871f84003ffffff,,
87574,87396daedffffff,,
87575,873968d6effffff,1.0,0.0
87576,87186920bffffff,,
87577,871fb4acbffffff,,
87578,871f840a6ffffff,,
87579,87396db90ffffff,,
87580,871f92a69ffffff,,
87581,87186e02dffffff,,
87582,871fa61abffffff,,
87583,871f9580bffffff,,
87584,871fb2aeeffffff,,
87585,8718692aeffffff,,
87586,873964092ffffff,,
87587,87396dc33ffffff,,
87588,871fb4b6effffff,,
87589,871f84149ffffff,,
87590,871f92b0cffffff,,
87591,87186e0d0ffffff,,
87592,871869351ffffff,,
87593,873964135ffffff,,
87594,87396dcd6ffffff,,
87595,871fb4c11ffffff,,
87596,87186e173ffffff,,
87597,871fa62f1ffffff,,
87598,871fb4cb4ffffff,,
87599,87194bb24ffffff,,
87600,871845129ffffff,,
87601,871f9a58affffff,,
87602,873966d91ffffff,,
87603,871f92c52ffffff,,
87604,87186e216ffffff,2.0,0.02040816326530612
87605,87194900effffff,,
87606,871f84332ffffff,,
87607,871f92cf5ffffff,,
87608,87396431effffff,,
87609,8719490b1ffffff,,
87610,871f92d98ffffff,,
87611,87186e35cffffff,,
87612,871fa64daffffff,,
87613,873969140ffffff,,
87614,871949154ffffff,,
87615,871f82026ffffff,,
87616,871f95768ffffff,,
87617,871fb2a4bffffff,,
87618,871fb011effffff,,
87619,873964464ffffff,,
87620,871f8451bffffff,,
87621,871869680ffffff,,
87622,87186e4a2ffffff,,
87623,871fa6620ffffff,,
87624,871869723ffffff,,
87625,87194929affffff,,
87626,871fb0264ffffff,,
87627,87186e545ffffff,,
87628,871fa66c3ffffff,,
87629,871fb5086ffffff,,
87630,8739645aaffffff,,
87631,871862369ffffff,,
87632,87194ba81ffffff,,
87633,873966ceeffffff,,
87634,871f90946ffffff,,
87635,871f86da5ffffff,,
87636,871f84661ffffff,,
87637,871f93024ffffff,,
87638,871869869ffffff,1.0,0.0
87639,87396464dffffff,,
87640,871f84704ffffff,,
87641,871fb5129ffffff,,
87642,871fb03aaffffff,,
87643,87186e68bffffff,,
87644,87186990cffffff,,
87645,8739646f0ffffff,,
87646,871949483ffffff,,
87647,871f956c5ffffff,,
87648,871fb29a8ffffff,,
87649,871fb044dffffff,,
87650,871f9316affffff,,
87651,87186e72effffff,,
87652,871f9cd0bffffff,,
87653,873969512ffffff,,
87654,873964793ffffff,,
87655,871f8484affffff,,
87656,871949526ffffff,,
87657,871fb04f0ffffff,,
87658,871f9320dffffff,,
87659,871f9cdaeffffff,,
87660,8739695b5ffffff,,
87661,871869a52ffffff,,
87662,873964836ffffff,,
87663,871f9a444ffffff,,
87664,8718622c6ffffff,,
87665,873966c4bffffff,,
87666,871f908a3ffffff,,
87667,871f86d02ffffff,,
87668,871fb5312ffffff,,
87669,871f848edffffff,,
87670,871fb0593ffffff,,
87671,87186e874ffffff,,
87672,871f932b0ffffff,,
87673,871869af5ffffff,,
87674,8739648d9ffffff,,
87675,871fb53b5ffffff,,
87676,87194966cffffff,,
87677,871f84990ffffff,,
87678,871fb0636ffffff,,
87679,871849d62ffffff,,
87680,871f95622ffffff,,
87681,871fb2905ffffff,,
87682,871f93353ffffff,,
87683,871869b98ffffff,,
87684,871fb5458ffffff,,
87685,871f84a33ffffff,,
87686,871fb06d9ffffff,,
87687,871f84ad6ffffff,,
87688,8719497b2ffffff,,
87689,87186009affffff,,
87690,87184c958ffffff,,
87691,87186ea5dffffff,,
87692,871f93499ffffff,,
87693,873969841ffffff,,
87694,873964ac2ffffff,,
87695,871862223ffffff,,
87696,873966ba8ffffff,,
87697,871f90800ffffff,,
87698,871fb559effffff,,
87699,871869cdeffffff,,
87700,871949855ffffff,,
87701,87186eb00ffffff,,
87702,8739698e4ffffff,,
87703,871869d81ffffff,,
87704,873964b65ffffff,,
87705,871fb5641ffffff,,
87706,871f84c1cffffff,,
87707,871fb08c2ffffff,,
87708,87186eba3ffffff,,
87709,871865002ffffff,,
87710,871fa6d21ffffff,,
87711,873961d86ffffff,,
87712,871fb2862ffffff,,
87713,871fb56e4ffffff,,
87714,873964c08ffffff,,
87715,87194999bffffff,,
87716,871860283ffffff,,
87717,87184cb41ffffff,,
87718,871fb0965ffffff,,
87719,871f93682ffffff,,
87720,87186ec46ffffff,,
87721,8718650a5ffffff,,
87722,873969a2affffff,1.0,0.0
87723,873964cabffffff,,
87724,871f84d62ffffff,,
87725,871860326ffffff,,
87726,871fa2045ffffff,,
87727,87186bd21ffffff,,
87728,873966b05ffffff,,
87729,871f9075dffffff,,
87730,871fb0a08ffffff,,
87731,871f93725ffffff,,
87732,87186ece9ffffff,,
87733,871865148ffffff,,
87734,873964d4effffff,,
87735,871fb582affffff,,
87736,871949ae1ffffff,,
87737,871fa20e8ffffff,,
87738,871fb0aabffffff,,
87739,87186ed8cffffff,,
87740,871f80086ffffff,,
87741,873969b70ffffff,1.0,0.0
87742,871fb58cdffffff,,
87743,871849c1cffffff,,
87744,873961ce3ffffff,,
87745,871f954dcffffff,,
87746,871949b84ffffff,,
87747,871fa218bffffff,,
87748,87186046cffffff,,
87749,87186a00dffffff,,
87750,87396e992ffffff,,
87751,871fb0b4effffff,,
87752,871f9386bffffff,,
87753,873960072ffffff,,
87754,87186528effffff,,
87755,871f80129ffffff,,
87756,873969c13ffffff,,
87757,871fb5970ffffff,,
87758,871fa222effffff,,
87759,873966a62ffffff,,
87760,871f86b19ffffff,,
87761,871f9390effffff,,
87762,873960115ffffff,,
87763,871865331ffffff,,
87764,873969cb6ffffff,,
87765,871949ccaffffff,,
87766,871fb5a13ffffff,,
87767,871fa22d1ffffff,,
87768,87186a153ffffff,,
87769,871fb0c94ffffff,,
87770,871f939b1ffffff,,
87771,873969d59ffffff,,
87772,871fb5ab6ffffff,,
87773,871f85091ffffff,,
87774,871949d6dffffff,,
87775,873961c40ffffff,,
87776,871fb271cffffff,,
87777,871860655ffffff,,
87778,871f93a54ffffff,,
87779,87396025bffffff,,
87780,871f80312ffffff,,
87781,871fb5b59ffffff,,
87782,87186a299ffffff,,
87783,871f85134ffffff,,
87784,871f803b5ffffff,,
87785,873965120ffffff,,
87786,87184d059ffffff,,
87787,871f93b9affffff,,
87788,8739603a1ffffff,,
87789,871f80458ffffff,,
87790,871fa255dffffff,,
87791,87194b752ffffff,,
87792,871f86a76ffffff,,
87793,873960444ffffff,,
87794,871865660ffffff,,
87795,873965266ffffff,,
87796,871fb5d42ffffff,,
87797,871fa2600ffffff,,
87798,8718608e1ffffff,,
87799,871f8531dffffff,,
87800,871f93ce0ffffff,,
87801,871f8059effffff,,
87802,871865703ffffff,,
87803,873965309ffffff,,
87804,87184d242ffffff,,
87805,871fa26a3ffffff,,
87806,87186a525ffffff,,
87807,871849ad6ffffff,,
87808,873961b9dffffff,,
87809,871f95396ffffff,,
87810,871f93d83ffffff,,
87811,871fb1066ffffff,,
87812,87396058affffff,,
87813,8718657a6ffffff,,
87814,871f80641ffffff,,
87815,8739653acffffff,,
87816,87184d2e5ffffff,,
87817,871f85463ffffff,,
87818,871fa2746ffffff,,
87819,871fb1109ffffff,,
87820,87396062dffffff,,
87821,871865849ffffff,,
87822,871f806e4ffffff,,
87823,871844cb4ffffff,,
87824,87396691cffffff,,
87825,871f90574ffffff,,
87826,87184d388ffffff,,
87827,871860acaffffff,,
87828,871f85506ffffff,,
87829,871fb11acffffff,,
87830,8718658ecffffff,1.0,0.0
87831,8739606d0ffffff,,
87832,8739654f2ffffff,,
87833,871f855a9ffffff,,
87834,871860b6dffffff,,
87835,87184d42bffffff,,
87836,871fa288cffffff,1.0,0.0
87837,873960773ffffff,,
87838,871f8082affffff,,
87839,871849a33ffffff,,
87840,871f952f3ffffff,,
87841,873965595ffffff,,
87842,871fb6071ffffff,,
87843,871860c10ffffff,,
87844,87184d4ceffffff,,
87845,871fb12f2ffffff,,
87846,873960816ffffff,,
87847,871865a32ffffff,,
87848,871f808cdffffff,,
87849,871fb6114ffffff,17.0,0.32653061224489793
87850,87186a854ffffff,,
87851,871860cb3ffffff,,
87852,87184d571ffffff,,
87853,871f940b2ffffff,,
87854,871fb1395ffffff,,
87855,87194b60cffffff,,
87856,871844c11ffffff,,
87857,87186ba95ffffff,,
87858,871f86930ffffff,,
87859,871f904d1ffffff,,
87860,871f80970ffffff,,
87861,871865ad5ffffff,,
87862,8739656dbffffff,,
87863,871f85792ffffff,,
87864,87184d614ffffff,,
87865,871f94155ffffff,,
87866,87396095cffffff,,
87867,871f80a13ffffff,,
87868,871fb625affffff,,
87869,87186a99affffff,,
87870,871fb14dbffffff,,
87871,871849990ffffff,,
87872,871f95250ffffff,,
87873,871fb2533ffffff,,
87874,871f80ab6ffffff,,
87875,871865c1bffffff,,
87876,873965821ffffff,,
87877,87184d75affffff,1.0,0.0
87878,871f9429bffffff,,
87879,873960aa2ffffff,,
87880,871f80b59ffffff,,
87881,8739658c4ffffff,,
87882,871fb63a0ffffff,,
87883,87186aae0ffffff,,
87884,871fa2c5effffff,,
87885,871fb1621ffffff,,
87886,873960b45ffffff,,
87887,871844b6effffff,,
87888,871f8688dffffff,,
87889,871f9042effffff,,
87890,871865d61ffffff,,
87891,871fb6443ffffff,,
87892,87184d8a0ffffff,,
87893,87186ab83ffffff,,
87894,871fa2d01ffffff,,
87895,871fb16c4ffffff,,
87896,873965a0affffff,,
87897,871fb64e6ffffff,,
87898,871861085ffffff,,
87899,87184d943ffffff,,
87900,871fa2da4ffffff,,
87901,87186ac26ffffff,,
87902,871f94484ffffff,,
87903,8718498edffffff,,
87904,871f9ed4effffff,,
87905,8739619b4ffffff,,
87906,871f951adffffff,,
87907,871fb2490ffffff,,
87908,871f80d42ffffff,,
87909,873960c8bffffff,,
87910,871f9e025ffffff,,
87911,873965aadffffff,,
87912,871fb6589ffffff,,
87913,871861128ffffff,,
87914,87186acc9ffffff,1.0,0.0
87915,873960d2effffff,,
87916,871fb180affffff,,
87917,873965b50ffffff,,
87918,871fb662cffffff,,
87919,871844acbffffff,,
87920,873966733ffffff,1.0,0.0
87921,871861daeffffff,,
87922,871f9038bffffff,,
87923,87184da89ffffff,,
87924,87186ad6cffffff,,
87925,871fb18adffffff,,
87926,871f9e16bffffff,,
87927,87186126effffff,,
87928,87184db2cffffff,,
87929,871f85caaffffff,,
87930,871f9466dffffff,,
87931,871fb1950ffffff,,
87932,873965c96ffffff,,
87933,871fb6772ffffff,,
87934,871861311ffffff,,
87935,87184984affffff,,
87936,871f9ecabffffff,,
87937,873961911ffffff,,
87938,871f9510affffff,,
87939,87184402effffff,,
87940,871f94710ffffff,,
87941,8718613b4ffffff,,
87942,871fb6815ffffff,,
87943,87184dc72ffffff,,
87944,8718440d1ffffff,,
87945,871f947b3ffffff,,
87946,871fb1a96ffffff,,
87947,871f9e354ffffff,,
87948,871844174ffffff,,
87949,87184dd15ffffff,,
87950,871f94856ffffff,,
87951,873966690ffffff,,
87952,871844a28ffffff,,
87953,87186b8acffffff,,
87954,871861d0bffffff,,
87955,871f902e8ffffff,,
87956,87396105dffffff,,
87957,871fb695bffffff,2.0,0.02040816326530612
87958,87186b09bffffff,,
87959,873961100ffffff,,
87960,871f9e49affffff,,
87961,87186631cffffff,,
87962,87186159dffffff,,
87963,871f9499cffffff,,
87964,8739611a3ffffff,,
87965,8718490dcffffff,,
87966,871fb6aa1ffffff,,
87967,871f9ec08ffffff,2.0,0.02040816326530612
87968,87396186effffff,,
87969,871fb234affffff,,
87970,871861640ffffff,,
87971,87184435dffffff,,
87972,871fb1d22ffffff,,
87973,873961246ffffff,1.0,0.0
87974,871fb6b44ffffff,,
87975,8718616e3ffffff,,
87976,873966068ffffff,,
87977,87186b284ffffff,,
87978,871844400ffffff,,
87979,871fa3402ffffff,,
87980,871f94ae2ffffff,,
87981,871f9e683ffffff,,
87982,8739612e9ffffff,,
87983,87194b380ffffff,,
87984,871844985ffffff,,
87985,87186b809ffffff,,
87986,871f90245ffffff,,
87987,871f866a4ffffff,,
87988,871861c68ffffff,,
87989,871849222ffffff,,
87990,871861786ffffff,,
87991,87396610bffffff,,
87992,8718444a3ffffff,,
87993,871fa34a5ffffff,,
87994,871f94b85ffffff,,
87995,87396138cffffff,,
87996,871f9e726ffffff,,
87997,871fb6c8affffff,,
87998,871861829ffffff,,
87999,871f86265ffffff,,
88000,8739661aeffffff,,
88001,871844546ffffff,,
88002,871f94c28ffffff,,
88003,871849368ffffff,,
88004,8718618ccffffff,,
88005,871f86308ffffff,,
88006,871fb6d2dffffff,,
88007,873966251ffffff,,
88008,87186b46dffffff,,
88009,871f94ccbffffff,,
88010,8739614d2ffffff,,
88011,871f9e86cffffff,,
88012,87184940bffffff,,
88013,871f863abffffff,,
88014,8739662f4ffffff,,
88015,87186b766ffffff,,
88016,8718448e2ffffff,,
88017,87194b2ddffffff,,
88018,87396654affffff,,
88019,871f86601ffffff,,
88020,871f901a2ffffff,,
88021,87186b510ffffff,,
88022,871f94d6effffff,,
88023,871fb2051ffffff,,
88024,873961575ffffff,,
88025,871861a12ffffff,,
88026,871f8644effffff,,
88027,87186b5b3ffffff,,
88028,871fb20f4ffffff,,
88029,871f9e9b2ffffff,,
88030,873961618ffffff,,
88031,871f9eac2ffffff,,
88032,873961728ffffff,,
88033,871fb2204ffffff,,
88034,871849551ffffff,,
88035,871f90092ffffff,,
88036,871861ab5ffffff,,
88037,871f864f1ffffff,,
88038,87186b656ffffff,,
88039,871f86594ffffff,,
88040,871861b58ffffff,,
88041,871f90135ffffff,,
88042,871844875ffffff,,
88043,87194b270ffffff,,
88044,8739664ddffffff,,
88045,87396175effffff,,
88046,873966580ffffff,,
88047,87186b6c3ffffff,,
88048,871861b22ffffff,,
88049,871f8655effffff,,
88050,871844918ffffff,,
88051,87194b313ffffff,,
88052,871fb22ddffffff,,
88053,873961801ffffff,,
88054,871f9eb9bffffff,,
88055,871f866daffffff,,
88056,871861c9effffff,,
88057,873966623ffffff,1.0,0.0
88058,87194b3b6ffffff,,
88059,871fb2380ffffff,,
88060,871f9509dffffff,,
88061,8739618a4ffffff,,
88062,871f9031effffff,,
88063,873961685ffffff,,
88064,871fb2161ffffff,,
88065,871861d41ffffff,,
88066,87186b8e2ffffff,,
88067,871844a5effffff,,
88068,8739666c6ffffff,,
88069,871fb2423ffffff,,
88070,871f95140ffffff,,
88071,871f9ece1ffffff,,
88072,871849880ffffff,,
88073,871f86820ffffff,,
88074,87186b985ffffff,,
88075,873966769ffffff,,
88076,871844b01ffffff,,
88077,871fb24c6ffffff,,
88078,871f9ed84ffffff,,
88079,871fa379effffff,,
88080,87186b620ffffff,,
88081,873966404ffffff,,
88082,871f9005cffffff,,
88083,871849923ffffff,,
88084,871f90464ffffff,,
88085,871f868c3ffffff,,
88086,87396680cffffff,,
88087,87186ba28ffffff,,
88088,871844ba4ffffff,,
88089,871fb2569ffffff,,
88090,871f95286ffffff,1.0,0.0
88091,873961a8dffffff,,
88092,871f86966ffffff,,
88093,87186bacbffffff,,
88094,87194b642ffffff,,
88095,871fb260cffffff,,
88096,873961b30ffffff,,
88097,871f95329ffffff,,
88098,871849a69ffffff,,
88099,871f905aaffffff,,
88100,871f86a09ffffff,,
88101,873966952ffffff,,
88102,87186bb6effffff,,
88103,871844ceaffffff,,
88104,87194b6e5ffffff,,
88105,871849b0cffffff,,
88106,871f9064dffffff,,
88107,871f86aacffffff,,
88108,87186bc11ffffff,,
88109,871844d8dffffff,,
88110,871fb2752ffffff,,
88111,873966361ffffff,,
88112,871f86418ffffff,,
88113,873961c76ffffff,,
88114,871f906f0ffffff,,
88115,873966a98ffffff,,
88116,87186bcb4ffffff,,
88117,871f95512ffffff,,
88118,873961d19ffffff,,
88119,871849c52ffffff,,
88120,871f90793ffffff,,
88121,871fb2898ffffff,,
88122,871f955b5ffffff,,
88123,871849cf5ffffff,,
88124,871f86c95ffffff,,
88125,871f90836ffffff,,
88126,871862259ffffff,,
88127,871f9e8d9ffffff,,
88128,871fb201bffffff,,
88129,87194b971ffffff,,
88130,871f95658ffffff,,
88131,871f908d9ffffff,,
88132,873966c81ffffff,,
88133,87194ba14ffffff,,
88134,873966d24ffffff,,
88135,871f9a51dffffff,,
88136,871fb2a81ffffff,,
88137,871f9579effffff,,
88138,871f8205cffffff,,
88139,87194bb5affffff,,
88140,871fb2b24ffffff,,
88141,871f95841ffffff,,
88142,87186c086ffffff,,
88143,87186b4daffffff,,
88144,871f86375ffffff,,
88145,871fb6d9affffff,1.0,0.0
88146,871f90ac2ffffff,,
88147,871845202ffffff,,
88148,871f958e4ffffff,,
88149,871f821a2ffffff,,
88150,87397582dffffff,,
88151,87186c129ffffff,,
88152,871f90b65ffffff,,
88153,871fb2c6affffff,,
88154,871f90c08ffffff,,
88155,871845348ffffff,,
88156,871f9a7a9ffffff,,
88157,87186262bffffff,,
88158,871fb2d0dffffff,,
88159,87396149cffffff,,
88160,871f9e836ffffff,,
88161,871f94c95ffffff,,
88162,871f95a2affffff,,
88163,873975973ffffff,1.0,0.0
88164,871f90cabffffff,,
88165,8718626ceffffff,,
88166,871fb2db0ffffff,,
88167,871f95acdffffff,1.0,0.0
88168,873975a16ffffff,,
88169,87186c312ffffff,,
88170,871f90d4effffff,,
88171,871f95b70ffffff,,
88172,871f8242effffff,,
88173,87186c3b5ffffff,,
88174,871f9a992ffffff,,
88175,871fa35b5ffffff,,
88176,8718445b3ffffff,,
88177,87396621bffffff,,
88178,871f862d2ffffff,,
88179,871861896ffffff,,
88180,871f95c13ffffff,,
88181,873975b5cffffff,,
88182,871f824d1ffffff,,
88183,87186c458ffffff,,
88184,871f95cb6ffffff,,
88185,87396c05effffff,,
88186,871f82574ffffff,,
88187,871f95d59ffffff,,
88188,87396c101ffffff,,
88189,87187131dffffff,,
88190,87186c59effffff,,
88191,871849332ffffff,,
88192,871f9e793ffffff,,
88193,87396c1a4ffffff,,
88194,87186c641ffffff,,
88195,871f9ac1effffff,,
88196,871fb3182ffffff,,
88197,87186c6e4ffffff,,
88198,871845860ffffff,,
88199,871f91120ffffff,,
88200,871fb3225ffffff,,
88201,871f82800ffffff,,
88202,87396c2eaffffff,,
88203,871845903ffffff,,
88204,871f9ad64ffffff,,
88205,871fb32c8ffffff,,
88206,87396c38dffffff,1.0,0.0
88207,87186b394ffffff,,
88208,871844510ffffff,,
88209,871fb6c54ffffff,,
88210,871f828a3ffffff,,
88211,87186c82affffff,,
88212,8718459a6ffffff,,
88213,871f91266ffffff,,
88214,871f96088ffffff,,
88215,871fb336bffffff,,
88216,871f82946ffffff,,
88217,87396c430ffffff,,
88218,87186c8cdffffff,,
88219,871845a49ffffff,,
88220,871f91309ffffff,,
88221,871f9612bffffff,,
88222,871fb340effffff,,
88223,871f9e6f0ffffff,,
88224,873961356ffffff,1.0,0.0
88225,873962932ffffff,,
88226,87396c4d3ffffff,,
88227,87186c970ffffff,,
88228,871845aecffffff,,
88229,871f913acffffff,,
88230,871fb34b1ffffff,,
88231,87396c576ffffff,,
88232,871f82a8cffffff,,
88233,87186ca13ffffff,,
88234,871fb3554ffffff,,
88235,871f96271ffffff,,
88236,87396c619ffffff,,
88237,87186cab6ffffff,,
88238,871f914f2ffffff,,
88239,87184446dffffff,,
88240,87186b2f1ffffff,,
88241,8739660d5ffffff,,
88242,871861750ffffff,,
88243,871fb6bb1ffffff,,
88244,871f8618cffffff,,
88245,871845c32ffffff,,
88246,871f96314ffffff,,
88247,873962b1bffffff,,
88248,87186cb59ffffff,,
88249,871f91595ffffff,,
88250,871845cd5ffffff,,
88251,871fb369affffff,,
88252,871f82c75ffffff,,
88253,87186305bffffff,1.0,0.0
88254,871f9645affffff,,
88255,8739612b3ffffff,,
88256,871f94aacffffff,,
88257,87396c802ffffff,,
88258,871f82d18ffffff,,
88259,871f916dbffffff,,
88260,87396c8a5ffffff,,
88261,871871ac1ffffff,,
88262,873962d04ffffff,,
88263,87186cd42ffffff,,
88264,8718631a1ffffff,,
88265,871fb3883ffffff,,
88266,871f965a0ffffff,,
88267,87396c948ffffff,,
88268,871871b64ffffff,,
88269,871863244ffffff,,
88270,871f91821ffffff,,
88271,87186b24effffff,,
88272,873966032ffffff,,
88273,8718616adffffff,,
88274,871f860e9ffffff,,
88275,871fb6b0effffff,,
88276,871f96643ffffff,,
88277,871fb3926ffffff,,
88278,871868066ffffff,,
88279,871f918c4ffffff,,
88280,871f966e6ffffff,,
88281,871868109ffffff,,
88282,87396ca8effffff,,
88283,87186338affffff,,
88284,871f96789ffffff,,
88285,871fb3a6cffffff,,
88286,8718681acffffff,,
88287,871849149ffffff,,
88288,873961210ffffff,,
88289,871f9e5aaffffff,,
88290,871fb1cecffffff,,
88291,871f94a09ffffff,,
88292,87396cb31ffffff,,
88293,87186342dffffff,,
88294,871f9682cffffff,,
88295,873963033ffffff,,
88296,87186d071ffffff,,
88297,8718634d0ffffff,,
88298,871f91aadffffff,,
88299,871fb3bb2ffffff,,
88300,8718682f2ffffff,,
88301,8739630d6ffffff,,
88302,87186d114ffffff,,
88303,87186b1abffffff,,
88304,87186160affffff,,
88305,871f86046ffffff,,
88306,871fb6a6bffffff,,
88307,871863573ffffff,,
88308,871f96972ffffff,,
88309,871fb3c55ffffff,,
88310,871868395ffffff,,
88311,87396cd1affffff,,
88312,871863616ffffff,,
88313,871f96a15ffffff,,
88314,87396321cffffff,,
88315,87186d25affffff,,
88316,871f91c96ffffff,,
88317,871fb3d9bffffff,,
88318,8718684dbffffff,,
88319,8718490a6ffffff,,
88320,87396116dffffff,,
88321,871fb1c49ffffff,,
88322,871f94966ffffff,,
88323,87186375cffffff,,
88324,871f96b5bffffff,,
88325,87186d3a0ffffff,,
88326,871868621ffffff,,
88327,873963405ffffff,,
88328,87186d443ffffff,,
88329,8718638a2ffffff,,
88330,871f96ca1ffffff,,
88331,8718686c4ffffff,,
88332,87396d049ffffff,,
88333,87186d4e6ffffff,,
88334,871863945ffffff,,
88335,87186b108ffffff,,
88336,871f96d44ffffff,,
88337,87396d0ecffffff,,
88338,87396354bffffff,,
88339,8719482deffffff,,
88340,87186d589ffffff,,
88341,87396836dffffff,,
88342,87186880affffff,,
88343,871fb40caffffff,,
88344,871948381ffffff,,
88345,87186d62cffffff,,
88346,871f92068ffffff,,
88347,871863a8bffffff,,
88348,8718688adffffff,,
88349,871fb416dffffff,,
88350,87396d232ffffff,,
88351,871849003ffffff,,
88352,871f9e464ffffff,,
88353,8739610caffffff,,
88354,871fb1ba6ffffff,,
88355,871f948c3ffffff,,
88356,871f9210bffffff,,
88357,871863b2effffff,,
88358,87184684bffffff,1.0,0.0
88359,871868950ffffff,,
88360,871fb4210ffffff,,
88361,87396d2d5ffffff,,
88362,873963734ffffff,,
88363,87186d772ffffff,,
88364,871f921aeffffff,,
88365,8718468eeffffff,,
88366,871fb42b3ffffff,,
88367,87184dd82ffffff,,
88368,87186b065ffffff,,
88369,8718614c4ffffff,,
88370,871fb6925ffffff,,
88371,87186d815ffffff,,
88372,871f92251ffffff,,
88373,871863c74ffffff,,
88374,871868a96ffffff,,
88375,871fb4356ffffff,,
88376,87396d41bffffff,,
88377,871f83931ffffff,,
88378,871f922f4ffffff,,
88379,87396391dffffff,,
88380,87186d95bffffff,,
88381,87194d4d2ffffff,,
88382,871fb449cffffff,,
88383,871866243ffffff,,
88384,871fb1b03ffffff,,
88385,871f94820ffffff,,
88386,87396d561ffffff,,
88387,87396d604ffffff,,
88388,873963a63ffffff,,
88389,87186daa1ffffff,,
88390,871f924ddffffff,,
88391,873968885ffffff,,
88392,87194d618ffffff,1.0,0.0
88393,871868d22ffffff,,
88394,873963b06ffffff,,
88395,87186db44ffffff,,
88396,871f92580ffffff,,
88397,873968928ffffff,,
88398,871fb4685ffffff,,
88399,871861421ffffff,,
88400,871fb6882ffffff,6.0,0.10204081632653061
88401,873965da6ffffff,,
88402,87396d74affffff,,
88403,873963ba9ffffff,,
88404,871f92623ffffff,,
88405,871fb4728ffffff,,
88406,873963c4cffffff,,
88407,87186dc8affffff,,
88408,871f926c6ffffff,,
88409,873968a6effffff,,
88410,87396d890ffffff,,
88411,871948a82ffffff,,
88412,87186dd2dffffff,,
88413,871f92769ffffff,,
88414,873968b11ffffff,,
88415,871f9e31effffff,,
88416,871fb1a60ffffff,,
88417,87396d933ffffff,,
88418,871fb486effffff,,
88419,873963d92ffffff,,
88420,871f9280cffffff,,
88421,873968bb4ffffff,1.0,0.0
88422,871869051ffffff,,
88423,871fb4911ffffff,,
88424,871f9c450ffffff,,
88425,8718690f4ffffff,,
88426,871fb49b4ffffff,,
88427,871f92952ffffff,,
88428,871fa6094ffffff,,
